tier_id,creator_id,tier_name,tier_rank,price_usd,description,is_active,created_at,archived_at
ti_01307,cr_0474,Hero,3,29.05,Hero tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01308,cr_0474,Whale,4,111.22,Whale tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01309,cr_0475,Viewer,1,2.35,Viewer tier - Access to exclusive content,True,2021-07-13 00:00:00,
ti_01310,cr_0475,Premium,2,14.37,Premium tier - Access to exclusive content,True,2021-07-10 00:00:00,
ti_01311,cr_0475,Patron,3,36.52,Patron tier - Access to exclusive content,True,2021-07-12 00:00:00,
ti_01312,cr_0475,Ultimate,4,114.01,Ultimate tier - Access to exclusive content,True,2021-07-11 00:00:00,
ti_01313,cr_0476,Viewer,1,2.78,Viewer tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_01314,cr_0476,VIP,2,14.2,VIP tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_01315,cr_0476,Hero,3,25.86,Hero tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_01316,cr_0476,Executive,4,120.41,Executive tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_01317,cr_0477,Fan,1,4.02,Fan tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01318,cr_0477,Premium,2,12.3,Premium tier - Access to exclusive content,True,2022-05-10 00:00:00,
ti_01319,cr_0477,Hero,3,32.68,Hero tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01320,cr_0477,Whale,4,105.48,Whale tier - Access to exclusive content,True,2022-05-07 00:00:00,
ti_01321,cr_0478,Viewer,1,4.3,Viewer tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_01322,cr_0478,Insider,2,13.46,Insider tier - Access to exclusive content,True,2021-05-14 00:00:00,
ti_01323,cr_0478,Hero,3,36.68,Hero tier - Access to exclusive content,True,2021-05-14 00:00:00,
ti_01324,cr_0478,Legend,4,85.38,Legend tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_01325,cr_0479,Fan,1,3.57,Fan tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_01326,cr_0479,Member,2,14.25,Member tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_01327,cr_0479,Champion,3,32.21,Champion tier - Access to exclusive content,True,2021-04-16 00:00:00,
ti_01328,cr_0479,Whale,4,92.01,Whale tier - Access to exclusive content,True,2021-04-17 00:00:00,
ti_01329,cr_0480,Listener,1,4.09,Listener tier - Access to exclusive content,True,2021-04-17 00:00:00,
ti_01330,cr_0480,VIP,2,9.1,VIP tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_01331,cr_0480,Elite,3,25.69,Elite tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_01332,cr_0480,Ultimate,4,107.32,Ultimate tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_01333,cr_0481,Fan,1,2.96,Fan tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_01334,cr_0481,Plus,2,10.34,Plus tier - Access to exclusive content,True,2021-10-14 00:00:00,
ti_01335,cr_0481,Champion,3,29.62,Champion tier - Access to exclusive content,True,2021-10-12 00:00:00,
ti_01336,cr_0481,Ultimate,4,97.21,Ultimate tier - Access to exclusive content,True,2021-10-08 00:00:00,
ti_01337,cr_0482,Reader,1,4.43,Reader tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_01338,cr_0482,Member,2,13.37,Member tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_01339,cr_0482,Patron,3,29.96,Patron tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_01340,cr_0482,Legend,4,134.45,Legend tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_01341,cr_0483,Listener,1,4.62,Listener tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_01342,cr_0483,Member,2,8.05,Member tier - Access to exclusive content,True,2022-03-11 00:00:00,
ti_01343,cr_0483,Champion,3,27.6,Champion tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_01344,cr_0483,Legend,4,114.57,Legend tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_01345,cr_0484,Listener,1,4.26,Listener tier - Access to exclusive content,True,2022-06-07 00:00:00,
ti_01346,cr_0484,Premium,2,11.14,Premium tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_01347,cr_0484,Champion,3,32.03,Champion tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_01348,cr_0484,Whale,4,126.13,Whale tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_01349,cr_0485,Fan,1,4.4,Fan tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01350,cr_0485,Plus,2,10.32,Plus tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01351,cr_0485,Champion,3,28.52,Champion tier - Access to exclusive content,True,2022-01-07 00:00:00,
ti_01352,cr_0485,Executive,4,124.64,Executive tier - Access to exclusive content,True,2022-01-07 00:00:00,
ti_01353,cr_0486,Supporter,1,3.15,Supporter tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01354,cr_0486,VIP,2,7.2,VIP tier - Access to exclusive content,True,2022-05-08 00:00:00,
ti_01355,cr_0486,Champion,3,29.08,Champion tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01356,cr_0486,Legend,4,136.35,Legend tier - Access to exclusive content,True,2022-05-09 00:00:00,
ti_01357,cr_0487,Viewer,1,3.64,Viewer tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01358,cr_0487,VIP,2,14.23,VIP tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_01359,cr_0487,Champion,3,26.96,Champion tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01360,cr_0487,Legend,4,84.78,Legend tier - Access to exclusive content,True,2021-03-17 00:00:00,
ti_01361,cr_0488,Reader,1,2.27,Reader tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01362,cr_0488,Insider,2,14.09,Insider tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_01363,cr_0488,Elite,3,32.83,Elite tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_01364,cr_0488,Executive,4,133.99,Executive tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_01365,cr_0489,Viewer,1,4.88,Viewer tier - Access to exclusive content,True,2022-04-09 00:00:00,
ti_01366,cr_0489,Premium,2,8.79,Premium tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_01367,cr_0489,Patron,3,30.34,Patron tier - Access to exclusive content,True,2022-04-10 00:00:00,
ti_01368,cr_0489,Legend,4,117.24,Legend tier - Access to exclusive content,True,2022-04-10 00:00:00,
ti_01369,cr_0490,Listener,1,2.01,Listener tier - Access to exclusive content,True,2022-07-06 00:00:00,
ti_01370,cr_0490,Plus,2,8.14,Plus tier - Access to exclusive content,True,2022-07-07 00:00:00,
ti_01371,cr_0490,Hero,3,43.7,Hero tier - Access to exclusive content,True,2022-07-05 00:00:00,
ti_01372,cr_0490,Ultimate,4,139.01,Ultimate tier - Access to exclusive content,True,2022-07-05 00:00:00,
ti_01373,cr_0491,Supporter,1,4.65,Supporter tier - Access to exclusive content,True,2021-01-14 00:00:00,
ti_01374,cr_0491,Insider,2,12.98,Insider tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01375,cr_0491,Champion,3,41.75,Champion tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_01376,cr_0491,Founder,4,113.87,Founder tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01377,cr_0492,Fan,1,2.53,Fan tier - Access to exclusive content,True,2021-01-17 00:00:00,
ti_01378,cr_0492,Member,2,10.72,Member tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01379,cr_0492,Patron,3,37.95,Patron tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_01380,cr_0492,Ultimate,4,79.84,Ultimate tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01381,cr_0493,Fan,1,3.63,Fan tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_01382,cr_0493,Member,2,11.16,Member tier - Access to exclusive content,True,2021-01-17 00:00:00,
ti_01383,cr_0493,Patron,3,27.93,Patron tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_01384,cr_0493,Founder,4,140.25,Founder tier - Access to exclusive content,True,2021-01-13 00:00:00,
ti_01385,cr_0494,Fan,1,2.86,Fan tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_01386,cr_0494,Plus,2,10.63,Plus tier - Access to exclusive content,True,2021-09-09 00:00:00,
ti_01387,cr_0494,Champion,3,21.64,Champion tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_01388,cr_0494,Legend,4,111.14,Legend tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_01389,cr_0495,Reader,1,2.95,Reader tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_01390,cr_0495,Premium,2,14.0,Premium tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_01391,cr_0495,Elite,3,44.15,Elite tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_01392,cr_0495,Ultimate,4,105.77,Ultimate tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_01393,cr_0496,Reader,1,2.37,Reader tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_01394,cr_0496,Premium,2,12.51,Premium tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_01395,cr_0496,Benefactor,3,48.85,Benefactor tier - Access to exclusive content,True,2022-03-09 00:00:00,
ti_01396,cr_0496,Ultimate,4,86.1,Ultimate tier - Access to exclusive content,True,2022-03-11 00:00:00,
ti_01397,cr_0497,Viewer,1,3.74,Viewer tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_01398,cr_0497,Member,2,9.92,Member tier - Access to exclusive content,True,2021-05-13 00:00:00,
ti_01399,cr_0497,Elite,3,43.65,Elite tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_01400,cr_0497,Executive,4,146.84,Executive tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_01401,cr_0498,Reader,1,2.95,Reader tier - Access to exclusive content,True,2021-02-15 00:00:00,
ti_01402,cr_0498,Premium,2,7.42,Premium tier - Access to exclusive content,True,2021-02-12 00:00:00,
ti_01403,cr_0498,Elite,3,43.87,Elite tier - Access to exclusive content,True,2021-02-11 00:00:00,
ti_01404,cr_0498,Founder,4,84.82,Founder tier - Access to exclusive content,True,2021-02-13 00:00:00,
ti_01405,cr_0499,Supporter,1,4.8,Supporter tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_01406,cr_0499,VIP,2,12.68,VIP tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_01407,cr_0499,Champion,3,47.96,Champion tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_01408,cr_0499,Ultimate,4,131.08,Ultimate tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_01409,cr_0500,Fan,1,2.18,Fan tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01410,cr_0500,Plus,2,14.7,Plus tier - Access to exclusive content,True,2021-03-16 00:00:00,
ti_01411,cr_0500,Patron,3,31.63,Patron tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_01412,cr_0500,Ultimate,4,142.81,Ultimate tier - Access to exclusive content,True,2021-03-14 00:00:00,
